,IMGid,Latitude,Longitude,file_path,LSOA_naming,lsoa_code,IMD_Q,LSOA_name
0,IMG_6399,53.80179722222222,-1.4871,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\IMG_6399.JPG,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
0,thumbnail_IMG_6380,,,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011341_Q2_VeritysDunhills\thumbnail_IMG_6380.jpg,E01011341_Q2_VeritysDunhills,E01011341,Q2,VeritysDunhills
0,IMG_6550,53.82324722222223,-1.5229388888888888,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011353_Q5_MontrealAveGledhowParksRoxholmes\IMG_6550.JPG,E01011353_Q5_MontrealAveGledhowParksRoxholmes,E01011353,Q5,MontrealAveGledhowParksRoxholmes
0,IMG_6552,53.82159722222222,-1.5236194444444444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011353_Q5_MontrealAveGledhowParksRoxholmes\IMG_6552.JPG,E01011353_Q5_MontrealAveGledhowParksRoxholmes,E01011353,Q5,MontrealAveGledhowParksRoxholmes
0,IMG_6553,53.82181111111112,-1.524161111111111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011353_Q5_MontrealAveGledhowParksRoxholmes\IMG_6553.JPG,E01011353_Q5_MontrealAveGledhowParksRoxholmes,E01011353,Q5,MontrealAveGledhowParksRoxholmes
0,IMG_6554,53.821975,-1.525325,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011353_Q5_MontrealAveGledhowParksRoxholmes\IMG_6554.JPG,E01011353_Q5_MontrealAveGledhowParksRoxholmes,E01011353,Q5,MontrealAveGledhowParksRoxholmes
0,IMG_6555,53.82416111111112,-1.5309527777777778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011353_Q5_MontrealAveGledhowParksRoxholmes\IMG_6555.JPG,E01011353_Q5_MontrealAveGledhowParksRoxholmes,E01011353,Q5,MontrealAveGledhowParksRoxholmes
0,IMG_6559,53.82416666666667,-1.5317055555555554,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011353_Q5_MontrealAveGledhowParksRoxholmes\IMG_6559.JPG,E01011353_Q5_MontrealAveGledhowParksRoxholmes,E01011353,Q5,MontrealAveGledhowParksRoxholmes
0,20230519_093817,53.804040799999996,-1.5743566,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_093817.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_093841,53.8040108,-1.5742737,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_093841.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_094110,53.80404709972222,-1.5743388999999999,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_094110.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_094250,53.804033999999994,-1.5742263,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_094250.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_094853,53.803829,-1.5739851,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_094853.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_094902,53.80384409972222,-1.5739282997222221,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_094902.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_095437,53.801218899999995,-1.5682449,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_095437.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_095449,53.80115599972222,-1.5681023997222223,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_095449.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_095657,53.8009658,-1.5675776997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_095657.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_095803,53.80085609972222,-1.56762,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_095803.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_095958,53.800857,-1.5671166,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_095958.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_100224,53.800683799999995,-1.5668937,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_100224.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_100234,53.7992293,-1.5634473997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_100234.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_100250,53.79936589972222,-1.5635883997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_100250.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_101855,53.79785309972222,-1.5617693997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_101855.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_102007,53.797374399999995,-1.5615499997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_102007.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_102650,53.7948352,-1.5652136997222224,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_102650.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_102710,53.7950315,-1.5650174997222224,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_102710.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_102729,53.79499409972222,-1.5651213997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_102729.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_102739,53.79501629166666,-1.5651364333333333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_102739.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_102755,53.79491339972222,-1.5651354997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_102755.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_102817,53.795036499999995,-1.5650329997222223,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_102817.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_103010,53.7951659,-1.5653368997222223,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_103010.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_104728,53.79765429972222,-1.5749249,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_104728.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_105248,53.79719209972222,-1.5745253997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_105248.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_105252,53.797108699999995,-1.5745069999999999,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_105252.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_111821,53.7906064,-1.5748404,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_111821.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_111852,53.79082079972222,-1.5741567,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_111852.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_112118,53.79081029972222,-1.5741981,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_112118.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_112319,53.79052149972222,-1.5741022,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_112319.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_112331,53.79052149972222,-1.5741022,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_112331.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_112528,53.790585899999996,-1.574056399722222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_112528.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_112532,53.79057759972222,-1.5740235,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_112532.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113120,53.78829429972222,-1.5708964,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113120.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113210,53.78773029972222,-1.5697311,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113210.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113212,53.78829879972222,-1.5707732,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113212.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113225,53.78837889972222,-1.5710248,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113225.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113233,53.7881968,-1.5708119,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113233.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113243,53.78835229972222,-1.5709362,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113243.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113253,53.788278399999996,-1.5707659,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113253.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113302,53.78799599972222,-1.5706341997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113302.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113748,53.78797459972222,-1.5703751997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113748.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_113754,53.788019399999996,-1.5703887997222221,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_113754.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_114056,53.7879876,-1.5699411,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_114056.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_114635,53.788286199999995,-1.5699027,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_114635.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_120034,53.7926621,-1.568465599722222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_120034.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_120320,53.791885099999995,-1.5707233,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_120320.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_121458,53.7923191,-1.5669322997222221,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_121458.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_121513,53.79364549972222,-1.5655365,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_121513.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_121529,53.793601599999995,-1.5655970997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_121529.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_122950,53.79925975555555,-1.5644298388888889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_122950.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,20230519_123002,53.79926859972222,-1.5645759997222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\20230519_123002.jpg,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5001,53.80256388888888,-1.5716444444444444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5001.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5002,53.80231111111111,-1.571075,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5002.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5003,53.802052777777774,-1.570425,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5003.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5004,53.80204444444444,-1.5704333333333333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5004.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5005,53.801224999999995,-1.5686666666666667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5005.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5006,53.80096111111111,-1.5676666666666665,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5006.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5007,53.80083333333333,-1.5677916666666667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5007.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5011,53.80072777777777,-1.5674194444444445,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5011.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5013,53.80072777777777,-1.5674194444444445,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5013.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5015,53.80073888888889,-1.5674138888888889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5015.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5016,53.80074444444444,-1.5674083333333333,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5016.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5017,53.800774999999994,-1.5673638888888888,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5017.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5019,53.800780555555555,-1.5674138888888889,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5019.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5020,53.800725,-1.5672694444444444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5020.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5021,53.79994166666666,-1.5651611111111112,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5021.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5022,53.8,-1.5658611111111111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5022.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5023,53.799775,-1.5652666666666668,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5023.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5024,53.79976388888889,-1.5651916666666668,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5024.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5025,53.799724999999995,-1.5647250000000001,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5025.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5026,53.79944722222222,-1.5644361111111111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5026.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5027,53.79912222222222,-1.562875,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5027.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5029,53.79869444444444,-1.561925,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5029.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5030,53.79785555555555,-1.5638611111111111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5030.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5031,53.79784444444444,-1.5638527777777778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5031.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5032,53.79784444444444,-1.5638527777777778,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5032.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5033,53.797824999999996,-1.5638416666666668,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5033.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5034,53.79716111111111,-1.5616444444444444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5034.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5035,53.797152777777775,-1.5617138888888888,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5035.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5036,53.79711666666667,-1.5617083333333335,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5036.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5037,53.79711944444444,-1.5616916666666667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5037.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5038,53.79570277777778,-1.563986111111111,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5038.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5039,53.79508611111111,-1.5648666666666666,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5039.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5040,53.79503888888889,-1.56495,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5040.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5041,53.79506666666666,-1.5650222222222223,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5041.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5042,53.79504722222222,-1.5649527777777779,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5042.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5045,53.79502222222222,-1.5649944444444446,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5045.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5046,53.79502222222222,-1.5649916666666668,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5046.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5047,53.79502222222222,-1.5649916666666668,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5047.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5050,53.79496111111111,-1.5651694444444444,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5050.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5051,53.79496388888889,-1.5651472222222222,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5051.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5053,53.794975,-1.5651833333333334,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5053.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5054,53.79533055555555,-1.5656166666666667,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5054.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
0,IMG_5055,53.79773333333333,-1.5732583333333334,C:/Users/mediwils/Downloads/ImagesFromLeedsLSOAs/E01011363_Q1_HoldforthsClydeApproach\IMG_5055.JPG,E01011363_Q1_HoldforthsClydeApproach,E01011363,Q1,HoldforthsClydeApproach
